"capital"@fa	<http://fa.dbpedia.org/property/officialLanguages>	None	None	4	7
"capital"@fa	<http://fa.dbpedia.org/property/longd>	None	None	7	7
"capital"@fa	<http://fa.dbpedia.org/property/subdivisionName>	None	None	1	7
"capital"@fa	<http://fa.dbpedia.org/property/autocat>	None	None	1	7
"capital"@fa	<http://fa.dbpedia.org/property/stateName>	None	None	7	7
"capital"@fa	<http://fa.dbpedia.org/property/nickname>	None	None	2	7
"capital"@fa	<http://fa.dbpedia.org/property/skylineCaption>	None	None	5	7
"capital"@fa	<http://fa.dbpedia.org/property/populationDensity>	None	None	4	7
"capital"@fa	<http://fa.dbpedia.org/property/tempSummer>	None	None	3	7
"capital"@fa	<http://fa.dbpedia.org/property/lats>	None	None	3	7
"capital"@fa	<http://fa.dbpedia.org/property/establishedTitle>	None	None	2	7
"capital"@fa	<http://fa.dbpedia.org/property/climate>	None	None	3	7
"capital"@fa	__total__	None	__total__	7	7
"capital"@fa	<http://fa.dbpedia.org/property/longm>	None	None	3	7
"capital"@fa	<http://fa.dbpedia.org/property/vehicleCodeRange>	None	None	5	7
"capital"@fa	<http://fa.dbpedia.org/property/insetMapMarker>	None	None	1	7
"capital"@fa	<http://fa.dbpedia.org/property/areaMetro>	None	None	1	7
"capital"@fa	<http://fa.dbpedia.org/property/areaTelephone>	None	None	6	7
"capital"@fa	<http://fa.dbpedia.org/property/populationAsOf>	None	None	7	7
"capital"@fa	<http://fa.dbpedia.org/property/precip>	None	None	3	7
"capital"@fa	<http://fa.dbpedia.org/property/nativeName>	None	None	7	7
"capital"@fa	<http://fa.dbpedia.org/property/leaderName>	None	None	3	7
"capital"@fa	<http://fa.dbpedia.org/property/populationMetro>	None	None	1	7
"capital"@fa	<http://fa.dbpedia.org/property/district>	None	None	7	7
"capital"@fa	<http://fa.dbpedia.org/property/areaMagnitude>	None	None	6	7
"capital"@fa	<http://fa.dbpedia.org/property/areaTotal%3CspanStyle>	None	None	1	7
"capital"@fa	<http://fa.dbpedia.org/property/latns>	None	None	1	7
"capital"@fa	<http://fa.dbpedia.org/property/insetMapAlt>	None	None	2	7
"capital"@fa	<http://fa.dbpedia.org/property/otherName>	None	None	2	7
"capital"@fa	<http://fa.dbpedia.org/property/websiteCaption>	None	None	1	7
"capital"@fa	<http://fa.dbpedia.org/property/areaTotal>	None	None	5	7
"capital"@fa	<http://fa.dbpedia.org/property/type>	None	None	7	7
"نقشه	<http://fa.dbpedia.org/property/url>	None	None	1	2
"نقشه	<http://fa.dbpedia.org/property/screenshot>	None	None	1	2
"نقشه	<http://fa.dbpedia.org/property/name>	None	None	2	2
"نقشه	<http://fa.dbpedia.org/property/wikiPageUsesTemplate>	None	None	2	2
"نقشه	<http://fa.dbpedia.org/property/currentStatus>	None	None	2	2
"نقشه	<http://fa.dbpedia.org/property/owner>	None	None	2	2
"نقشه	__total__	None	__total__	2	2
"نقشه	<http://fa.dbpedia.org/property/language>	None	None	2	2
"نقشه	<http://fa.dbpedia.org/property/caption>	None	None	2	2
"نقشه	<http://fa.dbpedia.org/property/author>	None	None	2	2
"نقشه	<http://fa.dbpedia.org/property/registration>	None	None	1	2
"نقشه	<http://fa.dbpedia.org/property/logo>	None	None	2	2
