00137725	00137943
00138169	00138622
00138291	00138410
00138912	00139126
00138945	00139071
00139344	00139870
00139508	00139759
00140049	00140168
00140233	00140437
00140403	00140566
00140542	00141522
00140759	00140884
00141818	00141947
00142040	00142270
00142407	00142917
00143589	00144728
00144877	00145995
00145571	00145854
00145992	00146120
00146210	00146786
00146883	00147528
00147734	00149861
00147862	00148057
00148329	00148422
00150202	00151105
00151689	00156601
00152896	00153239
00153263	00441445
00153410	00153652
00153681	00153865
00153681	00237833
00153898	00154965
00154536	00363218
00154689	00155085
00155020	00155187
00156101	00156839
00157389	00157849
00157925	00158407
00158701	00159381
00159498	00159735
00159642	00160653
00159975	00160144
00160261	00160880
00160425	00160573
00160447	00161012
00161065	00161276
00161431	00162083
00161932	00162137
00162386	00162990
00162645	00162765
00163592	00164863
00164816	00166952
00166146	00169164
00169955	00170156
00170358	00171044
00171586	00172732
00171590	00172452
00172562	00172993
00172775	00172875
00173220	00173694
00173498	00173644
00173764	00174379
00174232	00174491
00175528	00175719
00175528	00175887
00175641	00175778
00175719	00175887
00176150	00176838
00176518	00176750
00177186	00177963
00177289	00177483
00178575	00179486
00178909	00396699
00179311	00182406
00179807	00179928
00179925	00180211
00180359	00180496
00180655	00180835
00181030	00181373
00181476	00182843
00181664	00181875
00182775	00182907
00183053	00185921
00183998	00184131
00184501	00184652
00184530	00184651
00184778	00184909
00185172	00185400
00185670	00185807
00186246	00186366
00186616	00187736
00187764	00187852
00188779	00188950
00189580	00190023
00189896	00190040
00190115	00191603
00190682	00191517
00190709	00190837
00192051	00192836
00192153	00192330
00192511	00192636
00192756	00192880
00193015	00196560
00194156	00194362
00195024	00195185
00196056	00196203
00196664	00196799
00196934	00197447
00197395	00197561
00197576	00198147
00197811	00197947
00198451	00198793
00198904	00199569
00199565	00199687
00199659	00202236
00200026	00201130
00200243	00200392
00201354	00203237
00201570	00201733
00202028	00202185
00202341	00202554
00203201	00203353
00203774	00203917
00203866	00205046
00203922	00204125
00204077	00204491
00204523	00204643
00205375	00205561
00205885	00208210
00206003	00206127
00206205	00206317
00206403	00207467
00206479	00206749
00207547	00207961
00207945	00208111
00208052	00208150
00208229	00208946
00208934	00209073
00209079	00209550
00209518	00266393
00209620	00210212
00210281	00210371
00210446	00212173
00210518	00235435
00211108	00214020
00213524	00213700
00213875	00214084
00214289	00214433
00214761	00214942
00214951	00218475
00215237	00215373
00215517	00215661
00215800	00216057
00215811	00216100
00216788	00216964
00216858	00217183
00217105	00217245
00217297	00217563
00217434	00217640
00217728	00220956
00218479	00218681
00219110	00219503
00219110	00312603
00219775	00219963
00219963	01348174
00220115	00220276
00220323	00220490
00220461	00223500
00220824	00220966
00220869	00224901
00221429	00221583
00222662	00222873
00222969	00223119
00223220	00223683
00223395	00223635
00223802	00224166
00223859	00223979
00224731	00226535
00224941	00225119
00225892	00225971
00226133	00226257
00226618	00227003
00227507	00229630
00229255	00229399
00229568	00229861
00230058	00230189
00230335	00231252
00230444	00230581
00230475	07320734
00230749	00230877
00231761	00232068
00231765	00231916
00232234	00233151
00233263	00233353
00233442	00234106
00233614	00236821
00234872	00236483
00235843	00236020
00236839	00236922
00236989	00237240
00237636	00237833
00237877	00238867
00238674	00238794
00239215	00239402
00240131	00240293
00240197	00240323
00240417	00240842
00240571	00240810
00240571	02077148
00241260	00241397
00241260	00241530
00241397	00241530
00241550	00241757
00241672	00241816
00241952	00243180
00242006	00242172
00242663	00242810
00243314	00243448
00243606	00244503
00243900	00955601
00244641	00244787
00244641	00295825
00245952	00247013
00247194	00247326
00247439	00249433
00247567	00247712
00248659	00249313
00249164	00249300
00249679	00250877
00249721	00251809
00251525	00251611
00251820	00251990
00252629	00252740
00252954	00254152
00253117	00253306
00254059	00254369
00254516	00254615
00254746	00254983
00254867	00443116
00255057	00256453
00255389	00443384
00256636	00257462
00257742	00259256
00258549	00258677
00259329	00259433
00259568	00260430
00259568	00261245
00259653	00259775
00260430	00261245
00260648	01369758
00261694	00261825
00261966	00262090
00262124	00262529
00262206	00262403
00262792	00264776
00264027	00264179
00264034	00264705
00264875	00265094
00266490	00266647
00266634	00266985
00267145	00267356
00267452	00267871
00268011	00268165
00268312	00268464
00268797	00268909
00268869	00269486
00269299	00269488
00269423	00269682
00269758	00269894
00269989	00273082
00270826	00271711
00271264	00271470
00271946	00272177
00272391	00272683
00273892	00274022
00275409	00275694
00276373	00277659
00276472	00277183
00276987	00394485
00277086	00277254
00277550	00277867
00278006	00278131
00278266	00278418
00278551	00283703
00280301	00280532
00280930	00312380
00282103	00282444
00282933	00283911
00284489	00484570
00284575	00284930
00285092	00285266
00285148	00286214
00286371	00286518
00286578	00287640
00287749	00287842
00287762	00287889
00288091	00288307
00288450	00288556
00288685	00288809
00289082	00289365
00289204	00289294
00289594	00289799
00289983	00290923
00290302	00290740
00291471	00291665
00291848	00292024
00292298	00292448
00292611	00292872
00292684	00292805
00292937	00294175
00293141	00293429
00294702	00294782
00295346	00295563
00295657	00296354
00295825	00296131
00296425	00296658
00296625	00297097
00297403	00298041
00298413	00298560
00298765	00298910
00298767	00300738
00299753	00477060
00300496	00300682
00300761	00301338
00301187	00301777
00301495	00301654
00301728	00301857
00302622	00302791
00302761	00303727
00303465	00305109
00303940	00304100
00304992	00305153
00305283	00305431
00305846	00306017
00306131	00306232
00306268	00306682
00306314	00307474
00307134	00307333
00308015	00308188
00308355	00308593
00308399	00308534
00309021	00311663
00309875	00310036
00311113	00314782
00311559	00312815
00312990	00314272
00313387	00314023
00313387	00315109
00313387	00315383
00314023	00315109
00314023	00315383
00314384	00314597
00315020	00316195
00315109	00315383
00315330	00315605
00315333	00315457
00315805	00315931
00316046	00316167
00316103	00316318
00316274	00316477
00316494	00316631
00316572	00316827
00316768	00317700
00317008	00317821
00317020	00317205
00317886	00318082
00317886	00318291
00318082	00318291
00318143	00318303
00318498	00318667
00318501	00318641
00318942	00319262
00319079	00319180
00319275	00319482
00319534	00320847
00320408	00320568
00321094	00322321
00322457	00325197
00324235	00324358
00325281	00326436
00325912	00326146
00326324	00326564
00327031	00328128
00327089	00327249
00327601	00327756
00327848	00328025
00328528	00328653
00328679	00328830
00328798	00329268
00329396	00329695
00329831	00331446
00329878	00330033
00330457	00330674
00330505	00330709
00331194	00331594
00331461	00331697
00331817	00331940
00332069	00332365
00332375	00332869
00332714	00332906
00333096	00333341
00333351	00333987
00333808	00333938
00334040	00334210
00334702	00335090
00334870	00335040
00335421	00336168
00336831	00337404
00337313	00337516
00337892	00338018
00338421	00338551
00338641	00344040
00338817	00339941
00339029	00339149
00339318	00339451
00340006	00340133
00340239	00341405
00341305	00341444
00342250	00342902
00342904	00343057
00343015	00343700
00343091	00345297
00343660	00343799
00343883	00344024
00343938	00344073
00344125	00346991
00344174	00344492
00345761	00352826
00348198	00348808
00348247	00348450
00348746	00352826
00349295	00349523
00350069	00350384
00350621	00351226
00351523	00351818
00351638	00363260
00351763	00351918
00352127	00353206
00354090	00354330
00354433	00355258
00355782	00355950
00355919	00367066
00356110	00356211
00356339	00356648
00356790	00357451
00356926	00357983
00358132	00358951
00358431	00360932
00358686	00358832
00359302	00359438
00359459	00359862
00359582	00359771
00360041	00360235
00360306	00360569
00360414	00360551
00360650	00361509
00360757	00363788
00361932	00367280
00362276	00362455
00362355	00374063
00362467	00364479
00362650	00362831
00362659	00375071
00362998	00363218
00363463	00363602
00364440	00364600
00364477	00364623
00364916	00365110
00365414	00365668
00365471	00365709
00365513	00365681
00365799	00365936
00366025	00366185
00366135	00366266
00366355	00366526
00366691	00386392
00367259	00367418
00367685	00368662
00368287	00368481
00368989	00369132
00369288	00369552
00369532	00405360
00369718	00369869
00369864	00372665
00370412	00371264
00370421	00370597
00370920	00371171
00372660	00372914
00374123	00374277
00374135	00375021
00376066	00376266
00377097	00377334
00377522	00377684
00377864	00378029
00378365	00378665
00380833	00380994
00381094	00381254
00381680	00385501
00382151	00382287
00382739	00382906
00382749	00440523
00383271	00443461
00383798	00383972
00384783	00384912
00387666	00387828
00387983	00388094
00388065	00388296
00390290	00390421
00390576	00390816
00390842	00503164
00392812	00393105
00393398	00393534
00393508	00393852
00393953	00394563
00394135	00394331
00394562	00401650
00394593	00394722
00396363	00396529
00396699	00397016
00397576	00466651
00398015	00398204
00398955	00399106
00399533	00399702
00399788	00400101
00399974	00400192
00400427	00402539
00402004	00402159
00402419	00404202
00403149	00403967
00405236	00405540
00405269	00405389
00406638	00406868
00406867	00408031
00407270	00407407
00407535	01062583
00408205	00408498
00408272	00408448
00408660	00409440
00409750	00409889
00410078	00410449
00411009	00411481
00411547	00411792
00411886	00412567
00412045	00412178
00412292	00412511
00412696	00412860
00412889	00412987
00413432	00416135
00413622	00414227
00414252	00414436
00414619	00414750
00414709	00415002
00415228	00416415
00416763	00416855
00416765	00417032
00417413	00419289
00417596	00419375
00418392	00418541
00418563	00419137
00420716	00420909
00422090	00426958
00424004	00424140
00424008	00424370
00425071	00427397
00426347	00426608
00426907	00427255
00427331	00427786
00427802	00428583
00428247	00428418
00428404	00430191
00430625	00431327
00430921	00431058
00430999	00431117
00431447	00433115
00433232	00433933
00433525	00433778
00434692	00434838
00435013	00435492
00435481	00435688
00436404	00437449
00437539	00437852
00438166	00438567
00438178	00439958
00438495	00439343
00438707	00439588
00441781	00442057
00442361	00444519
00442669	00442774
00443948	00444070
00445548	00446921
00448290	00448440
00448418	00448593
00448680	00451838
00449609	00449765
00449692	00452512
00449925	00450089
00450606	00451510
00453529	00453647
00453726	00457598
00456465	00456563
00456690	00456804
00457327	00457770
00457569	00457770
00459036	00459193
00459296	00459776
00460386	00460536
00460439	00460604
00460735	00461311
00461493	00461956
00462909	00463784
00464138	00464255
00464195	00464399
00464321	00466484
00464513	00464962
00465737	00466365
00466577	00466725
00466808	00467913
00469603	00470111
00470531	00470692
00470930	00471072
00471178	00471260
00471348	00471966
00472057	00472177
00472336	00472810
00472992	00474043
00473170	00473338
00474062	00474217
00474620	00475008
00474769	00475787
00475125	00475749
00475996	00476494
00476819	00478015
00477359	00477636
00477814	00478040
00479330	00479933
00481222	00481855
00482227	00483048
00483146	00484333
00485044	00485252
00485431	00485593
00485711	00487653
00488000	00488143
00488579	00488773
00488888	00488980
00489108	00490035
00490876	00491024
00491292	00491438
00491749	00491971
00492332	00492595
00492677	00493460
00493052	00493259
00494907	00500569
00498988	00499162
00499711	00499823
00500638	00501048
00500834	00501159
00501288	00502085
00502180	00503321
00502332	00502478
00503982	00504592
00506299	00507053
00507464	00508192
00509039	00509206
00509377	00509735
00509533	00509702
00510050	00511214
00512130	00512261
00512186	00512877
00512487	00513165
00512503	00512597
00513492	00514069
00513799	00514278
00514396	00514717
00514884	00516539
00517916	00518035
00518164	00518716
00518653	00518852
00519211	00520081
00520214	00523978
00520760	00521185
00520881	00521033
00523645	00523895
00525453	00529075
00529266	00531342
00531769	00531904
00532892	00533851
00535452	00537339
00537316	00537494
00538565	00539793
00542953	00543200
00543603	00545015
00546646	00548781
00546729	00546873
00550282	00550777
00551806	00552168
00552315	00552618
00552841	00553899
00554478	00554780
00554879	00555117
00555325	00556709
00557221	00557304
00557478	00557637
00557813	00558232
00558373	00559425
00559690	00560453
00560586	00561036
00560628	00560764
00561600	00562026
00562116	00562469
00562303	00562523
00562720	00562882
00563648	00564262
00565799	00565962
00566099	00567593
00568286	00569733
00569087	00569318
00569090	00569568
00570590	00571643
00573225	00573770
00574114	00574308
00574422	00575230
00576680	00577920
00579084	00581401
00581812	00582164
00582314	00582876
00583239	00583990
00584820	00586183
00588797	00589624
00590390	00590923
00591817	00591953
00592222	00593374
00594413	00596769
00594621	00595505
00595134	00595306
00597424	00597599
00597758	00598203
00598679	00599821
00601783	00602721
00603367	00604399
00604617	00605128
00605516	00606602
00605516	00608421
00607421	00608421
00607780	00609100
00609506	00614829
00609683	00610167
00610057	00610249
00610532	00610861
00611047	00611938
00612114	00612652
00613068	00614680
00614990	00615457
00614999	00616670
00615757	00619433
00615774	00684838
00616083	00616641
00619972	00620585
00620731	00622581
00623356	00623565
00623812	00623947
00624026	00625170
00625393	00625774
00626800	00627410
00627849	00629146
00629532	00629808
00629997	00630802
00631391	00632438
00633410	00633778
00634062	00634636
00634862	00635456
00635955	00636547
00637751	00637857
00638253	00638501
00638981	00639356
00639842	00640283
00640828	00641252
00641158	00641640
00641672	00642098
00642379	00642725
00642803	00642980
00642934	00643116
00643250	00644372
00643473	00644066
00644839	00645493
00646413	00647070
00647542	00648816
00648977	00649405
00649586	00650351
00650577	00651697
00651935	00652533
00652692	00653190
00653295	00653434
00653514	00653740
00653822	00654829
00655136	00655445
00655779	00656771
00656862	00657064
00657198	00658259
00657198	00658942
00658259	00658942
00659715	00660019
00660730	00660851
00661278	00662687
00662958	00663104
00663267	00664167
00664449	00665587
00664788	00667424
00665886	00666886
00666058	00668571
00667102	00667224
00669478	00670741
00671091	00671441
00671335	00672017
00671831	00672079
00672226	00672621
00673456	00674196
00673983	00674340
00674270	00675064
00675701	00676457
00676555	00677313
00677545	00677877
00678024	00678221
00678024	00678473
00678221	00678473
00678666	00678923
00679147	00681094
00680841	00681125
00681409	00681548
00681930	00682744
00682932	00683185
00683280	00684645
00684480	00685483
00684837	00685349
00685638	00686081
00685683	00686447
00686890	00687163
00687033	00687181
00687356	00688581
00687926	00688377
00688947	00689471
00689673	00689970
00690058	00691696
00692762	00693356
00693743	00693961
00694068	00694641
00694086	00694284
00694608	00695024
00695475	00695761
00695523	00696518
00697188	00697389
00697923	00698088
00698262	00699085
00699651	00699876
00700016	00700312
00700451	00701479
00702773	00702962
00703109	00704609
00705891	00707366
00708017	00709744
00710260	00711528
00710692	00710889
00712419	00713995
00713167	00714273
00713952	00714173
00715140	00717417
00718924	00720082
00720296	00720913
00721157	00721505
00722110	00723163
00724081	00724861
00725772	00727564
00730215	00730470
00730731	00731292
00731804	00732037
00732318	00732456
00732682	00732872
00732960	00733905
00734318	00737246
00737973	00738368
00738593	00739273
00739932	00740336
00741076	00741459
00741867	00742425
00742879	00743435
00744017	00744141
00744277	00744506
00744916	00749230
00751170	00751353
00751525	00752392
00753093	00753378
00753504	00753659
00753786	00753922
00754107	00754873
00756091	00756728
00756338	00757375
00757236	00757408
00757337	00757483
00757730	00758033
00757923	00758290
00758197	00758333
00758459	00759458
00759551	00760577
00760916	00762355
00763633	00763767
00763901	00766457
00766418	00770141
00768389	00768512
00769239	00769489
00769926	00770114
00770316	00770756
00771373	00772360
00772910	00773109
00773579	00773759
00774323	00775900
00776570	00776822
00776922	00777238
00777418	00778161
00778363	00778509
00778680	00778958
00779374	00781168
00782856	00782957
00783129	00783675
00783902	00784083
00784533	00785684
00786291	00786790
00787136	00788821
00790086	00791131
00791227	00792991
00793793	00793988
00794146	00794277
00794426	00794650
00794825	00795495
00795785	00795959
00795863	00802318
00796047	00796928
00797113	00797218
00797299	00799517
00797430	00797697
00798249	00798402
00800248	00800826
00803038	00803971
00804139	00804653
00804220	00804502
00804695	00806512
00804802	00805376
00806502	00807178
00808191	00810481
00810916	00811820
00811375	00812298
00812170	00812860
00812952	00815941
00812952	00816481
00815941	00816481
00816556	00817311
00817424	00819235
00819852	00820458
00819852	00820721
00819923	00820075
00820458	00820721
00821367	00821723
00822115	00822449
00823350	00824321
00825089	00825604
00825970	00826959
00826509	00856824
00827923	00828175
00827923	00828336
00828175	00828336
00828779	00829496
00829745	00830717
00832075	00832200
00832347	00833575
00833578	00833772
00834198	00835609
00836277	00838296
00838856	00839411
00839619	00840902
00839834	00841125
00841403	00842914
00842538	00902424
00843146	00845528
00845909	00880227
00846052	00846462
00846944	00847306
00847399	00848074
00847770	00847932
00849357	00851103
00851744	00852988
00853776	00856860
00854420	00854788
00858917	00860611
00859153	00907147
00861929	00862225
00862327	00863049
00863717	00863823
00863946	00864693
00865201	00865331
00865471	00866047
00865958	00866505
00866471	00867213
00866702	00867062
00867916	00868988
00869461	00870303
00870614	00870827
00871051	00871255
00871494	00871816
00871494	00872010
00871816	00872010
00872195	00872347
00872510	00872906
00873113	00873251
00873387	00873502
00873603	00875712
00874621	01215392
00876609	00876735
00876989	00877263
00877345	00878704
00878829	00880120
00880207	00881735
00883611	00883830
00884007	00884286
00884778	00885415
00885695	00887062
00885925	00886173
00887719	00889334
00889490	00889672
00889831	00892379
00891038	02559395
00893441	00894757
00894980	00895126
00894980	00895276
00895126	00895276
00895442	00896555
00897517	00898289
00898963	00900478
00900583	00900961
00900616	00902652
00903449	00903668
00904046	00906367
00904163	00904548
00905386	00905728
00905905	00906455
00907661	00908315
00908483	00908672
00908929	00909363
00909545	00911327
00912001	00912274
00912274	01229938
00912473	00915830
00913387	00913454
00913551	00914104
00914421	00915787
00916706	00917207
00917613	00918491
00918779	00919321
00919542	00920881
00921014	00922594
00923321	00923993
00925460	00925642
00926141	00926348
00927017	00927578
00928015	00928476
00928232	00928476
00928525	00929164
00929567	00930290
00931555	00932367
00932695	00933032
00933154	00934199
00935500	00936740
00937208	00937619
00937985	00938441
00938801	00939105
00939857	00940214
00940437	00941485
00942693	00942871
00943363	00943999
00944449	00945019
00945123	00945207
00945513	00945772
00946050	00946409
00946499	00947680
00947789	00947945
00948103	00948670
00949548	00950272
00950670	00952182
00950706	00951247
00952395	00952867
00953332	00954965
00955115	00955405
00955626	00955915
00956131	00957176
00958151	00958712
00958880	00959731
00960629	00960971
00961392	00962634
00964090	00964906
00965606	00966477
00966152	00966492
00966330	00966640
00967129	00970249
00971075	00973844
00972191	00972608
00975171	00976123
00976508	00980527
00981818	00982602
00983573	00983722
00983862	00985387
00985608	00985909
00986027	00988232
00991838	00992955
00993529	00994210
00993892	00994454
00994410	00994567
00994744	00994882
00995119	00995468
00995775	00996448
00997604	00999330
00998399	00999815
00999817	01000881
01001689	01002377
01003050	01004318
01005063	01005675
01006566	01007354
01008439	01008745
01008947	01010025
01010862	01013279
01014251	01016035
01016215	01016436
01016644	01016806
01016874	01017048
01017161	01017738
01017987	01022483
01020393	01021301
01021794	01021923
01021973	01022906
01022064	01023289
01024073	01024597
01025913	01026262
01026721	01027076
01027263	01029044
01029399	01029563
01029710	01029873
01030022	01030826
01030397	01030678
01031232	01031797
01032029	01032531
01032624	01032710
01033081	01033371
01033708	01033840
01033996	01034296
01034457	01036083
01037148	01037405
01037540	01038102
01038808	01039843
01040239	01040410
01040984	01041481
01041061	01041298
01041916	01044240
01045216	01045711
01047301	01047561
01047874	01049462
01052248	01053144
01055073	01057775
01058179	01058281
01058363	01058854
01059400	01060785
01061489	01064286
01064560	01064696
01065694	01066070
01066542	01067193
01067694	01068726
01071198	01071423
01073707	01073822
01074650	01076793
01077638	01077829
01077995	01078178
01078302	01079683
01078572	13542114
01080297	01082535
01082606	01083044
01083157	01086545
01087197	01087835
01088192	01088381
01088478	01089027
01089136	01089369
01090308	01090993
01091556	01092142
01092989	01093142
01093172	01093587
01093323	01093956
01094049	01095555
01095914	01096471
01096750	01096889
01096990	01098154
01097500	01097743
01097960	01098206
01098293	01098390
01098492	01099235
01098869	01099390
01099536	01100082
01099592	01100145
01100210	01101118
01101391	01103021
01103021	01105620
01105233	01105620
01105840	01106405
01106614	01106815
01106989	01107094
01107206	01107521
01107751	01107973
01108716	01109096
01109359	01109914
01110811	01110973
01111016	01112573
01111028	01113806
01114434	01115081
01114458	01114646
01115349	01116380
01115585	01116585
01118568	01118928
01119169	01127795
01119192	01119305
01119421	01120398
01120448	01120855
01120654	01120766
01120925	01122411
01122776	01123002
01123148	01125429
01125959	01126151
01129977	01131043
01133876	01134769
01135219	01152532
01137696	01137829
01139352	01140514
01139830	01140029
01141743	01142349
01142804	01143279
01144359	01144887
01146012	01146207
01146493	01147044
01147433	01147622
01147433	01147836
01147622	01147836
01148283	01149494
01148904	01149115
01150475	01150771
01150915	01152746
01151788	01152033
01155354	01156112
01156438	01158190
01156505	01156925
01156834	01196037
01156899	01157557
01157762	01157887
01158020	01158453
01158596	01159531
01159025	01159461
01159655	01160031
01163083	01164072
01164763	01167817
01167146	01179707
01167537	01167640
01168569	01202904
01168988	01169194
01169817	01169940
01170069	01170136
01170243	01172889
01177314	01177505
01178565	01187740
01178669	01178856
01178974	01180695
01179707	01203676
01182024	01182747
01183601	01184261
01184706	01184825
01184932	01186408
01185981	01186192
01186428	01187271
01187611	01187777
01188058	01188328
01188144	01188342
01188762	01190316
01189282	01193886
01189650	01189929
01190683	01190993
01191227	01191448
01191618	01191876
01192248	01192639
01193046	01193373
01193176	01193672
01193714	01194483
01194806	01195341
01195536	01198019
01198307	01198750
01198433	01198586
01198737	01199751
01200705	01200915
01201100	01201422
01201100	01203147
01201422	01203147
01202184	01202415
01203288	01204318
01203676	01204845
01204419	01204711
01204557	01206474
01207835	01208352
01208571	01208919
01209003	01209679
01209576	01209791
01209770	01210300
01210375	01210477
01210581	01210717
01210854	01212469
01213197	01215421
01216456	01217485
01216522	01222485
01216670	01474550
01217579	01217919
01218007	01218207
01218341	01218797
01219111	01219603
01219827	01219938
01220052	01220311
01220052	01220487
01220311	01220487
01220640	01221057
01220640	01221290
01221057	01221290
01221502	01221719
01222100	01222253
01222328	01222485
01222360	01222884
01223182	01223508
01225398	01225898
01226240	01227137
01228530	01229020
01230850	01231070
01231191	01231837
01231917	01232105
01232204	01232298
01232635	01233347
01232635	01234167
01233347	01234167
01233397	01234090
01233802	01234345
01235859	01237897
01236164	01237901
01237872	01238058
01239064	01239487
01239862	01240029
01240235	01240413
01240591	01241065
01241757	01241927
01242101	01242489
01243825	01244195
01244410	01246579
01246444	01246601
01247240	01251128
01252971	01253621
01254432	01254784
01254432	01255296
01254432	01255807
01254784	01255296
01254784	01255807
01255296	01255807
01256332	01257612
01258617	01260023
01260873	01261528
01261867	01262611
01264336	01268426
01269073	01270004
01270175	01271700
01272397	01273143
01273910	01274125
01274261	01275395
01275562	01279978
01277974	01579813
01280014	01281069
01282014	01286539
01283208	01284271
01284461	01285440
01286799	01288091
01288396	01289229
01288636	01288808
01289492	01289871
01289701	01290333
01290422	01299758
01290766	01290947
01291069	01294182
01291234	01291391
01291757	01291937
01292128	01293158
01294051	01294185
01294300	01295443
01294396	01295275
01296270	01296474
01296462	01298668
01297315	01299888
01297624	01297813
01297961	01298123
01300655	02366451
01301624	01302368
01302811	01303544
01303242	01304197
01303707	01303954
01303776	01304374
01304570	01305607
01305731	01306047
01305792	01305929
01306273	01308425
01307771	01307896
01309991	01310685
01311321	01312739
01313929	01315507
01316222	01317012
01317678	01317831
01317954	01319182
01319874	01320988
01320872	01321230
01323096	01323334
01323449	01325372
01325451	01325691
01325777	01326013
01326148	01326917
01327816	01328340
01327925	01329007
01329138	01329616
01329830	01330786
01330986	01331878
01332386	01333718
01332730	01339505
01334398	01336587
01336926	01337121
01337486	01338730
01339730	01340147
01340256	01340990
01340439	01344293
01341920	01342058
01342224	01353670
01342237	01342759
01342910	01343079
01343892	01344140
01343918	01344963
01345109	01346003
01346755	01347138
01346804	01346978
01347935	01348083
01348174	01348705
01348258	01349041
01348838	01348987
01350674	01350876
01351021	01351391
01351021	01351922
01351391	01351922
01352067	01352895
01352680	01352806
01353014	01353226
01353405	01353873
01354673	01356038
01354925	01355089
01355207	01355556
01355966	01356283
01356365	01356515
01356683	01357966
01358328	01358573
01358363	01359035
01359145	01359303
01359277	01359424
01359543	01359861
01360413	01360692
01360804	01361107
01361414	01361863
01363613	01364008
01365549	01366321
01366061	01366199
01366718	01368192
01367069	01367456
01367616	01367760
01367862	01368001
01368264	01368474
01368793	01369404
01369663	01370590
01371137	01371397
01371769	01371911
01372049	01373728
01374582	01374789
01375174	01376894
01378219	01378878
01378556	01380638
01379705	01379844
01379988	01380127
01381777	01381907
01382086	01391351
01384687	01385527
01389329	01389607
01395330	01395488
01395617	01396047
01396800	01397125
01397385	01398199
01399328	01399671
01399748	01399949
01400098	01400336
01400562	01401854
01404702	01405214
01405693	01405797
01405904	01406263
01406640	01407465
